Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Department,Manager_Name,Region
294,2019-06-30,26142.97,16482.85,9660.12,Sales Revenue,Sales,Jane Smith,North America
295,2019-01-15,12614.18,13242.3,-628.12,Sales Revenue,Sales,David Green,Asia-Pacific
296,2022-09-28,26605.31,19242.94,7362.37,Sales Revenue,Finance,Sarah Brown,North America
297,2020-06-19,11150.47,14918.72,-3768.25,Sales Revenue,Marketing,Jane Smith,North America
298,2021-12-08,17567.12,12407.48,5159.64,Marketing Expenses,Finance,Sarah Brown,South America
299,2020-10-23,13912.82,12653.56,1259.26,Sales Revenue,Operations,David Green,North America
300,2023-12-15,3533.44,6920.57,-3387.13,Marketing Expenses,Finance,Sarah Brown,North America
301,2023-10-18,1610.31,12195.71,-10585.4,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
302,2019-02-09,19031.9,11559.15,7472.75,Operating Expenses,Finance,John Doe,Asia-Pacific
303,2020-04-03,17409.39,9687.91,7721.48,Sales Revenue,Sales,John Doe,South America
304,2019-11-05,18619.64,8251.7,10367.94,Sales Revenue,Operations,Jane Smith,North America
305,2020-09-02,14166.59,3379.91,10786.68,Marketing Expenses,Finance,Sarah Brown,Europe
306,2019-05-28,5836.31,16827.3,-10990.99,Operating Expenses,Operations,Sarah Brown,North America
307,2023-02-21,3594.48,11083.51,-7489.03,Marketing Expenses,Operations,David Green,Europe
308,2020-08-29,20420.93,7398.36,13022.57,Marketing Expenses,Operations,David Green,Europe
309,2023-10-27,15895.16,13942.22,1952.94,Sales Revenue,Finance,John Doe,Europe
310,2020-06-06,12393.22,7640.35,4752.87,Marketing Expenses,Operations,Sarah Brown,Europe
311,2019-06-21,26125.47,9457.66,16667.81,Sales Revenue,Marketing,John Doe,South America
312,2022-06-16,4523.35,6522.77,-1999.42,Sales Revenue,Sales,David Green,North America
313,2023-02-02,29770.44,11276.65,18493.79,Operating Expenses,Finance,John Doe,Asia-Pacific
314,2019-06-13,10280.1,14088.08,-3807.98,Marketing Expenses,Marketing,Sarah Brown,Asia-Pacific
315,2023-01-05,29615.75,11856.12,17759.63,Operating Expenses,Operations,Jane Smith,Europe
316,2021-05-10,26785.35,17856.14,8929.21,Sales Revenue,Marketing,Jane Smith,Asia-Pacific
317,2021-10-19,29599.48,13301.19,16298.29,Sales Revenue,Marketing,Sarah Brown,Europe
318,2020-02-26,4296.72,11292.03,-6995.31,Sales Revenue,Marketing,David Green,South America
319,2022-12-19,25871.82,5357.7,20514.12,Sales Revenue,Marketing,John Doe,South America
320,2023-07-23,5410.7,10985.67,-5574.97,Sales Revenue,Marketing,David Green,South America
321,2020-09-25,2424.34,13894.51,-11470.17,Sales Revenue,Marketing,Jane Smith,Asia-Pacific
322,2021-08-27,9978.88,16830.34,-6851.46,Operating Expenses,Marketing,Jane Smith,North America
323,2020-10-27,29599.21,18885.85,10713.36,Operating Expenses,Marketing,John Doe,Europe
324,2020-12-26,9402.42,6822.85,2579.57,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
325,2023-08-16,1740.41,13482.67,-11742.26,Operating Expenses,Marketing,Sarah Brown,Asia-Pacific
326,2019-04-12,13561.6,16560.8,-2999.2,Sales Revenue,Operations,Sarah Brown,South America
327,2021-01-04,6281.47,17349.94,-11068.47,Sales Revenue,Sales,Jane Smith,Europe
328,2022-09-22,23206.27,18323.04,4883.23,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
329,2023-08-14,17288.37,18823.45,-1535.08,Sales Revenue,Sales,Jane Smith,North America
330,2021-10-13,4753.05,15079.07,-10326.02,Sales Revenue,Sales,Sarah Brown,Europe
331,2021-12-28,23556.33,3077.87,20478.46,Operating Expenses,Finance,David Green,Europe
332,2020-10-14,23392.57,5611.66,17780.91,Operating Expenses,Operations,Sarah Brown,Asia-Pacific
333,2020-03-18,3882.18,10324.76,-6442.58,Sales Revenue,Operations,Jane Smith,Europe
334,2023-04-16,13011.34,6326.73,6684.61,Sales Revenue,Sales,Jane Smith,Europe
335,2019-06-08,12882.29,15435.8,-2553.51,Marketing Expenses,Marketing,David Green,South America
336,2024-04-11,12870.76,15779.54,-2908.78,Sales Revenue,Sales,David Green,Europe
337,2021-06-30,14322.01,17194.2,-2872.19,Sales Revenue,Sales,John Doe,Europe
338,2021-03-28,140.07,9384.68,-9244.61,Marketing Expenses,Finance,Sarah Brown,Asia-Pacific
339,2024-02-29,16013.48,17483.35,-1469.87,Sales Revenue,Marketing,John Doe,Asia-Pacific
340,2022-12-03,21919.77,18400.48,3519.29,Sales Revenue,Marketing,David Green,Asia-Pacific
341,2022-06-04,28502.06,13410.69,15091.37,Operating Expenses,Operations,John Doe,North America
342,2021-07-21,26760.19,17227.41,9532.78,Marketing Expenses,Finance,Sarah Brown,Asia-Pacific
343,2021-07-02,22705.43,6804.83,15900.6,Sales Revenue,Operations,Jane Smith,North America
344,2019-04-07,15931.01,7166.8,8764.21,Sales Revenue,Marketing,Sarah Brown,North America
345,2021-03-02,537.48,4890.52,-4353.04,Sales Revenue,Operations,Jane Smith,South America
346,2023-06-21,123.72,14363.39,-14239.67,Operating Expenses,Finance,John Doe,South America
347,2022-09-06,22008.1,6250.34,15757.76,Marketing Expenses,Operations,Sarah Brown,North America
348,2022-02-15,6787.97,6292.7,495.27,Marketing Expenses,Operations,John Doe,North America
349,2019-10-12,26309.55,4699.32,21610.23,Operating Expenses,Sales,John Doe,North America
350,2022-02-17,9362.77,2498.68,6864.09,Sales Revenue,Sales,Jane Smith,Asia-Pacific
351,2022-12-09,3081.25,16346.81,-13265.56,Sales Revenue,Marketing,John Doe,North America
352,2023-06-26,15100.09,7589.73,7510.36,Sales Revenue,Sales,David Green,North America
353,2022-09-18,9183.45,10736.88,-1553.43,Operating Expenses,Sales,Jane Smith,Europe
354,2019-04-24,1958.61,19843.28,-17884.67,Sales Revenue,Marketing,David Green,North America
355,2020-04-17,1371.55,9596.34,-8224.79,Sales Revenue,Operations,Jane Smith,South America
356,2021-12-05,28453.9,18301.8,10152.1,Sales Revenue,Marketing,Sarah Brown,Europe
357,2021-01-01,13677.79,5635.83,8041.96,Sales Revenue,Operations,Sarah Brown,Europe
358,2021-12-23,15608.65,6908.82,8699.83,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
359,2019-06-06,15723.53,2524.55,13198.98,Marketing Expenses,Sales,John Doe,South America
360,2020-03-20,13009.96,16214.06,-3204.1,Sales Revenue,Marketing,John Doe,South America
361,2023-11-15,20603.4,6999.9,13603.5,Sales Revenue,Finance,Jane Smith,Asia-Pacific
362,2022-11-16,4013.68,11912.71,-7899.03,Marketing Expenses,Sales,Sarah Brown,North America
363,2022-07-08,29884.17,13597.29,16286.88,Sales Revenue,Marketing,David Green,Europe
364,2023-11-23,14705.36,2760.18,11945.18,Sales Revenue,Finance,Jane Smith,Asia-Pacific
365,2020-04-18,22503.47,15004.53,7498.94,Operating Expenses,Operations,Jane Smith,North America
366,2023-04-27,4946.51,16080.21,-11133.7,Sales Revenue,Finance,Jane Smith,South America
367,2021-02-17,27206.83,2995.89,24210.94,Sales Revenue,Marketing,David Green,Asia-Pacific
368,2021-11-09,24360.25,18137.1,6223.15,Sales Revenue,Sales,Jane Smith,Asia-Pacific
369,2019-07-01,573.74,7650.29,-7076.55,Marketing Expenses,Marketing,Sarah Brown,Asia-Pacific
370,2023-11-22,6729.64,7363.63,-633.99,Sales Revenue,Sales,John Doe,Asia-Pacific
371,2019-01-07,29546.39,3144.47,26401.92,Sales Revenue,Finance,Jane Smith,Asia-Pacific
372,2021-03-18,6335.71,19191.59,-12855.88,Sales Revenue,Marketing,David Green,Asia-Pacific
373,2023-01-31,657.4,18141.92,-17484.52,Sales Revenue,Sales,Jane Smith,Asia-Pacific
374,2023-11-02,15139.01,14090.1,1048.91,Marketing Expenses,Operations,Sarah Brown,North America
375,2019-10-14,3694.86,17942.95,-14248.09,Marketing Expenses,Operations,Sarah Brown,Asia-Pacific
376,2022-09-14,21333.3,9144.11,12189.19,Sales Revenue,Marketing,John Doe,North America
377,2022-07-09,23763.81,17116.59,6647.22,Operating Expenses,Finance,Sarah Brown,North America
378,2020-05-25,11255.77,17169.5,-5913.73,Sales Revenue,Operations,Sarah Brown,Europe
379,2022-05-15,19209.63,6248.74,12960.89,Operating Expenses,Operations,Jane Smith,Europe
380,2022-06-20,23137.49,12277.52,10859.97,Operating Expenses,Finance,Jane Smith,Asia-Pacific
381,2023-07-31,18694.04,11004.47,7689.57,Sales Revenue,Marketing,David Green,Asia-Pacific
382,2022-08-29,17817.72,4171.57,13646.15,Sales Revenue,Finance,David Green,Asia-Pacific
383,2023-07-07,1438.81,13955.91,-12517.1,Operating Expenses,Operations,John Doe,North America
384,2022-04-26,3243.4,12447.56,-9204.16,Marketing Expenses,Finance,David Green,Europe
385,2020-06-05,25083.6,15952.09,9131.51,Operating Expenses,Marketing,David Green,North America
386,2021-02-24,1447.05,11454.68,-10007.63,Sales Revenue,Sales,David Green,North America
387,2023-09-19,3473.69,10936.12,-7462.43,Marketing Expenses,Finance,Jane Smith,Europe
388,2023-04-02,13329.43,3624.48,9704.95,Sales Revenue,Marketing,John Doe,Asia-Pacific
389,2020-12-13,3707.85,12796.78,-9088.93,Sales Revenue,Finance,John Doe,North America
390,2022-05-17,7582.15,15917.44,-8335.29,Sales Revenue,Sales,Sarah Brown,North America
391,2023-07-22,21056.05,7641.39,13414.66,Marketing Expenses,Finance,Jane Smith,Europe
392,2019-01-02,6164.85,16982.01,-10817.16,Sales Revenue,Marketing,Sarah Brown,North America
393,2022-05-29,20572.2,15270.25,5301.95,Sales Revenue,Sales,Jane Smith,South America
394,2022-03-21,279.14,16505.15,-16226.01,Sales Revenue,Operations,David Green,Europe
395,2021-05-10,12626.14,15391.26,-2765.12,Sales Revenue,Sales,Jane Smith,South America
396,2023-10-27,3029.4,18839.0,-15809.6,Sales Revenue,Finance,David Green,South America
397,2022-08-12,15609.28,5924.15,9685.13,Sales Revenue,Sales,Jane Smith,Asia-Pacific
398,2024-03-19,18683.93,3922.65,14761.28,Sales Revenue,Operations,John Doe,North America
399,2023-12-15,21021.79,5853.96,15167.83,Sales Revenue,Sales,Sarah Brown,Europe
400,2023-12-17,12564.77,6941.85,5622.92,Sales Revenue,Sales,Jane Smith,Asia-Pacific
401,2021-05-25,26958.66,9350.76,17607.9,Operating Expenses,Sales,Sarah Brown,South America
402,2024-04-22,15347.54,17532.2,-2184.66,Operating Expenses,Finance,David Green,South America
403,2020-11-26,18530.94,3006.66,15524.28,Sales Revenue,Sales,John Doe,Asia-Pacific
404,2019-12-14,8481.2,11602.46,-3121.26,Operating Expenses,Operations,Sarah Brown,Asia-Pacific
405,2022-03-08,23542.8,14593.12,8949.68,Operating Expenses,Sales,David Green,Asia-Pacific
406,2022-10-04,14932.17,4033.3,10898.87,Sales Revenue,Operations,Jane Smith,Asia-Pacific
407,2020-01-18,18270.05,11823.41,6446.64,Sales Revenue,Finance,John Doe,North America
408,2021-08-20,23338.77,10547.37,12791.4,Marketing Expenses,Operations,David Green,Europe
409,2022-06-25,24944.96,6434.24,18510.72,Operating Expenses,Operations,Sarah Brown,Asia-Pacific
410,2021-07-09,29193.59,6999.21,22194.38,Operating Expenses,Marketing,Sarah Brown,North America
411,2021-03-26,10737.66,16116.92,-5379.26,Sales Revenue,Marketing,Jane Smith,Europe
412,2020-08-26,12292.69,4608.41,7684.28,Sales Revenue,Finance,Jane Smith,Europe
413,2019-04-11,4811.21,10553.99,-5742.78,Sales Revenue,Marketing,David Green,North America
414,2019-07-09,16444.16,8619.31,7824.85,Operating Expenses,Finance,Jane Smith,North America
415,2021-09-29,27310.7,7547.09,19763.61,Sales Revenue,Marketing,Jane Smith,South America
416,2024-04-30,20646.12,13617.16,7028.96,Sales Revenue,Finance,Jane Smith,South America
417,2019-10-26,14419.92,18294.13,-3874.21,Sales Revenue,Sales,David Green,North America
418,2024-02-09,7035.16,2626.57,4408.59,Sales Revenue,Sales,Jane Smith,South America
419,2023-08-25,382.48,15310.09,-14927.61,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
420,2021-03-07,2670.09,16380.94,-13710.85,Sales Revenue,Sales,David Green,Europe
421,2023-04-22,3312.93,2984.1,328.83,Sales Revenue,Operations,David Green,South America
422,2024-07-17,17224.58,18514.23,-1289.65,Sales Revenue,Sales,Jane Smith,South America
423,2023-06-25,14823.12,14088.77,734.35,Marketing Expenses,Marketing,Jane Smith,North America
424,2021-09-26,28483.38,6553.69,21929.69,Marketing Expenses,Sales,John Doe,Europe
425,2020-08-27,23385.79,8924.42,14461.37,Sales Revenue,Sales,Jane Smith,South America
426,2019-01-23,2251.45,13501.08,-11249.63,Sales Revenue,Marketing,Sarah Brown,North America
427,2020-03-12,21707.29,14611.1,7096.19,Sales Revenue,Sales,David Green,Europe
428,2023-10-08,27143.38,18256.83,8886.55,Sales Revenue,Operations,David Green,North America
429,2021-06-15,19330.1,14334.47,4995.63,Sales Revenue,Sales,David Green,Asia-Pacific
430,2020-12-21,13702.54,11628.39,2074.15,Sales Revenue,Marketing,John Doe,Asia-Pacific
431,2024-03-17,29318.73,6254.87,23063.86,Sales Revenue,Marketing,David Green,South America
432,2019-07-25,7923.75,9963.25,-2039.5,Sales Revenue,Operations,David Green,South America
433,2021-10-17,1502.41,2141.59,-639.18,Sales Revenue,Marketing,Sarah Brown,Europe
434,2020-05-12,24395.35,19293.46,5101.89,Marketing Expenses,Finance,John Doe,Europe
435,2024-02-13,26224.21,18695.13,7529.08,Operating Expenses,Operations,John Doe,North America
436,2020-06-30,25567.46,18522.68,7044.78,Operating Expenses,Operations,David Green,Europe
437,2024-03-18,10806.44,7415.99,3390.45,Marketing Expenses,Finance,Jane Smith,Europe
438,2022-07-23,20303.0,18853.8,1449.2,Sales Revenue,Finance,John Doe,South America
439,2023-12-18,12779.86,15620.02,-2840.16,Marketing Expenses,Operations,David Green,North America
440,2024-08-29,3477.03,7353.61,-3876.58,Marketing Expenses,Sales,John Doe,North America
441,2023-10-14,25537.38,17469.5,8067.88,Sales Revenue,Sales,Jane Smith,North America
442,2024-01-01,26708.76,4884.09,21824.67,Operating Expenses,Sales,Jane Smith,Asia-Pacific
443,2020-10-13,290.17,9899.23,-9609.06,Sales Revenue,Finance,John Doe,North America
444,2024-04-28,4151.83,7709.32,-3557.49,Sales Revenue,Marketing,Jane Smith,South America
445,2024-01-18,19415.96,16620.46,2795.5,Sales Revenue,Sales,John Doe,Asia-Pacific
446,2021-11-27,9859.82,13599.73,-3739.91,Sales Revenue,Marketing,David Green,North America
447,2021-10-09,26835.83,16207.71,10628.12,Sales Revenue,Finance,John Doe,Asia-Pacific
448,2022-02-09,28652.67,6932.66,21720.01,Sales Revenue,Sales,John Doe,South America
449,2024-06-07,8049.28,3441.7,4607.58,Sales Revenue,Marketing,John Doe,Asia-Pacific
450,2021-09-06,21992.04,16030.22,5961.82,Marketing Expenses,Finance,Sarah Brown,North America
451,2022-01-29,11178.66,10850.45,328.21,Sales Revenue,Operations,John Doe,South America
452,2023-12-07,10281.68,15264.96,-4983.28,Sales Revenue,Sales,Jane Smith,Europe
453,2019-11-14,3414.96,18676.95,-15261.99,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
454,2022-03-16,12007.51,7989.0,4018.51,Sales Revenue,Marketing,David Green,South America
455,2021-08-18,13696.16,9602.59,4093.57,Marketing Expenses,Operations,John Doe,Asia-Pacific
456,2022-01-17,25071.25,18533.83,6537.42,Sales Revenue,Sales,David Green,Europe
457,2022-10-07,20697.07,3807.12,16889.95,Sales Revenue,Marketing,Jane Smith,South America
458,2022-08-02,14347.35,4886.18,9461.17,Sales Revenue,Finance,Jane Smith,Asia-Pacific
459,2019-11-27,12652.19,6697.46,5954.73,Sales Revenue,Operations,John Doe,Asia-Pacific
460,2020-07-20,26583.72,3194.61,23389.11,Operating Expenses,Marketing,Sarah Brown,Europe
461,2020-09-09,5003.36,9575.67,-4572.31,Sales Revenue,Sales,David Green,South America
462,2021-08-05,3975.35,15126.17,-11150.82,Sales Revenue,Operations,John Doe,Europe
463,2023-04-18,21792.33,11859.1,9933.23,Sales Revenue,Marketing,David Green,North America
464,2020-09-17,29447.08,7881.83,21565.25,Sales Revenue,Sales,David Green,North America
465,2021-05-26,25330.5,14513.78,10816.72,Sales Revenue,Sales,Jane Smith,South America
466,2019-09-21,3111.39,15715.56,-12604.17,Sales Revenue,Operations,David Green,Asia-Pacific
467,2023-08-27,27336.8,13544.71,13792.09,Operating Expenses,Sales,John Doe,South America
468,2023-07-28,14480.25,5307.31,9172.94,Sales Revenue,Operations,David Green,North America
469,2022-09-17,17068.3,9981.29,7087.01,Sales Revenue,Operations,John Doe,Asia-Pacific
470,2024-03-23,13144.88,13539.78,-394.9,Sales Revenue,Marketing,Jane Smith,South America
471,2023-08-31,18339.69,2055.36,16284.33,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
472,2019-09-13,23374.93,5601.36,17773.57,Sales Revenue,Finance,David Green,South America
473,2021-04-27,18340.75,7499.86,10840.89,Marketing Expenses,Operations,Sarah Brown,South America
474,2023-09-17,25877.27,12364.57,13512.7,Sales Revenue,Sales,Sarah Brown,North America
475,2023-05-15,26398.51,3994.91,22403.6,Sales Revenue,Sales,Sarah Brown,North America
476,2019-03-22,21818.36,6492.86,15325.5,Sales Revenue,Sales,Sarah Brown,North America
477,2023-04-08,26752.88,14844.15,11908.73,Operating Expenses,Marketing,David Green,Asia-Pacific
478,2024-05-07,14492.39,15816.93,-1324.54,Sales Revenue,Operations,David Green,South America
479,2019-01-25,14643.68,13685.25,958.43,Marketing Expenses,Finance,John Doe,North America
480,2022-12-11,26627.82,4341.67,22286.15,Operating Expenses,Finance,Jane Smith,South America
481,2022-05-08,13220.64,12692.29,528.35,Operating Expenses,Sales,John Doe,Asia-Pacific
482,2023-05-17,1900.08,9385.69,-7485.61,Operating Expenses,Operations,Sarah Brown,Europe
483,2023-09-13,19649.21,18909.53,739.68,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
484,2021-06-22,370.81,10126.82,-9756.01,Sales Revenue,Finance,David Green,Asia-Pacific
485,2024-06-22,26049.97,17723.11,8326.86,Operating Expenses,Marketing,Jane Smith,Asia-Pacific
486,2021-06-17,15744.54,4403.18,11341.36,Sales Revenue,Operations,David Green,North America
487,2022-01-22,22308.71,5122.62,17186.09,Operating Expenses,Marketing,David Green,Asia-Pacific
488,2023-11-21,21713.21,12674.37,9038.84,Operating Expenses,Operations,Sarah Brown,Europe
489,2024-06-12,6719.55,7896.45,-1176.9,Marketing Expenses,Marketing,David Green,Europe
490,2019-04-29,28672.84,7072.35,21600.49,Sales Revenue,Finance,David Green,Asia-Pacific
491,2023-05-12,26194.31,3519.18,22675.13,Sales Revenue,Sales,Jane Smith,North America
492,2022-10-08,15572.99,8616.79,6956.2,Marketing Expenses,Marketing,David Green,Asia-Pacific
493,2023-07-15,20647.25,9082.9,11564.35,Operating Expenses,Marketing,David Green,Asia-Pacific
494,2020-11-07,18547.17,8791.76,9755.41,Operating Expenses,Finance,Sarah Brown,Asia-Pacific
495,2024-03-29,12985.44,17024.22,-4038.78,Sales Revenue,Operations,Jane Smith,Europe
496,2020-06-06,21799.56,12267.03,9532.53,Sales Revenue,Marketing,David Green,Asia-Pacific
497,2019-04-21,14457.89,2373.22,12084.67,Marketing Expenses,Finance,Sarah Brown,South America
498,2023-06-02,19911.32,2413.46,17497.86,Sales Revenue,Marketing,Jane Smith,Asia-Pacific
499,2019-04-22,19242.13,12053.54,7188.59,Operating Expenses,Finance,David Green,South America
500,2019-12-10,4459.63,13016.06,-8556.43,Sales Revenue,Sales,John Doe,Asia-Pacific
501,2023-10-22,24793.13,6116.73,18676.4,Sales Revenue,Marketing,Sarah Brown,Europe
502,2020-07-09,26761.86,3601.58,23160.28,Sales Revenue,Operations,Sarah Brown,South America
503,2024-03-06,18387.42,10323.65,8063.77,Sales Revenue,Finance,David Green,North America
504,2021-01-14,349.35,6712.1,-6362.75,Marketing Expenses,Marketing,David Green,Europe
505,2019-07-25,28031.14,17332.96,10698.18,Marketing Expenses,Marketing,Jane Smith,Europe
506,2021-12-01,15167.03,2896.09,12270.94,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
507,2023-04-02,14078.67,13124.07,954.6,Marketing Expenses,Operations,Sarah Brown,Asia-Pacific
508,2022-09-02,14875.05,12807.07,2067.98,Operating Expenses,Marketing,Jane Smith,South America
509,2021-05-16,4962.12,4686.52,275.6,Sales Revenue,Marketing,Jane Smith,Europe
